run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,impact_valid
2867,830.455,-1916.15,2223.01,0.847489,1.01352,1.00364,0.959225,0.932461,-0.209579,0.00446933,1
2868,349.084,-857.256,910.656,1.09862,1.01118,1.00493,1.02356,0.864606,-0.289435,0.00770986,1
2869,1348.93,-3058.47,3930.15,0.957915,0.971638,0.986898,0.977258,0.856241,0.0316779,-0.0177838,1
2870,2479.9,6489.78,-4216.9,1.05414,1.00104,1.00432,1.00141,1.00579,0.14165,0.00205845,1
2871,995.209,2725.9,-2286.41,1.23103,1.00894,0.996966,1.01449,0.89957,0.0718601,0.0108726,1
2872,117016,32512.9,-11713.2,0.912501,1.00321,0.99336,1.02603,1.10933,-0.00192078,-0.000971857,1
2873,298.433,769.873,-731.242,1.15454,0.99857,0.998873,1.02436,0.970103,-0.143439,-0.0184256,1
2874,447.366,1166.69,-1079.6,1.06982,0.999991,1.00737,0.974029,0.813856,-0.21401,-0.00815616,1
2875,397.456,-951.792,1019.47,0.979416,0.995552,1.00733,0.997848,1.24318,0.150781,-0.012969,1
2876,99475.8,-23118.8,99925.7,0.724167,0.992285,0.989261,0.981906,1.02365,-0.184422,7.37718e-05,1
2877,3532.32,8914.4,-4762.9,1.30009,0.998533,1.00125,1.03001,0.738616,0.0306181,0.00646532,1
2878,1417.52,4029.71,-3071.23,0.962698,0.996602,1.00745,0.989816,1.05408,0.158028,0.00332607,1
2879,1883.7,5643.05,-4098.86,0.802973,0.973277,1.01691,0.973434,1.10141,-0.0512348,-0.00739225,1
2880,358.245,926.785,-870.778,1.28304,1.01907,0.993444,0.975029,0.975806,-0.198751,-0.0114058,1
2881,5030.69,20285,-8655.14,0.80272,1.01878,0.982335,1.02279,0.978322,-0.0705477,-0.00207456,1
2882,2207.95,-4764.39,7063.37,0.99378,1.02037,1.00106,1.05934,0.74688,-0.0617719,0.00557575,1
2883,2101.95,7340.16,-4902.03,1.1655,0.985773,1.00258,0.963893,1.15532,-0.0242887,-0.0143199,1
2884,2963.59,10524.2,-6239.32,1.39038,1.02537,0.989854,0.986124,0.867029,0.0944779,0.00265902,1
2885,5547.77,15387.5,-5089.99,0.775621,0.97265,0.99398,1.02615,0.862593,0.056083,0.0019445,1
2886,2398.66,6307.26,-4182.52,1.13299,0.969566,0.995499,1.05561,1.19948,0.105106,0.00282013,1
2887,2767.48,8504.25,-5369.4,0.966402,1.01455,0.99582,0.934854,0.995205,0.176509,0.00150805,1
2888,6108.66,15876.8,-5393.62,1.02298,1.01508,0.998079,0.943788,0.741369,0.297109,0.000318279,1
2889,4853.33,19566.8,-8621.82,1.14379,0.987141,1.00155,0.98345,0.872333,-0.0145789,-0.0102016,1
2890,2372.94,-4589.99,7254.06,1.29081,1.02529,1.00349,0.990719,1.13261,0.0604194,-0.00533905,1
2891,2765.38,-4794.39,7475.96,0.947574,1.00774,0.997542,0.983413,0.858894,-0.0309329,0.0087353,1
2892,105186,-11797.3,86709.4,0.98674,1.01071,1.01346,0.984819,0.963465,0.073307,-0.000149655,1
2893,7213.85,-4855.07,14271.5,0.647472,1.03565,1.00699,0.99631,1.17073,0.0439722,-0.00192261,1
2894,589.271,-1391.26,1543.1,1.022,1.01629,0.999082,0.992813,0.973894,-0.106633,0.0125946,1
2895,546.796,-1288.5,1417.86,1.06267,0.995747,1.00286,0.990703,1.16972,0.0963583,-0.0147689,1
2896,1952.95,5283.74,-3765.38,0.896887,0.999979,0.990921,1.00001,1.19601,0.0459853,0.00839696,1
2897,6386.17,18633.8,-6018.76,0.878851,0.996815,0.995611,1.00615,0.961589,-0.0281966,-0.00409805,1
2898,1032.59,-2357.39,2841.5,1.17553,0.998373,0.998369,0.946772,0.92212,0.117768,-0.00640247,1
2899,100885,-12859,88887.7,0.853721,0.984925,0.997042,0.959152,0.731647,0.0155929,-0.000770373,1
2900,6286.82,-3792.08,13004.7,1.11961,1.0296,1.01752,1.0063,0.904679,-0.194569,0.000494197,1
2901,87133.3,162665,-86455.1,0.91915,1.00251,0.983527,0.999321,0.925616,-0.0546538,-0.000278154,1
2902,1032,-2185.13,2635.5,1.08301,0.97885,1.00623,1.04824,1.31336,0.309251,-0.00237526,1
2903,117132,13736,18038,1.11847,1.01018,1.01172,0.972295,1.04647,0.000198019,-0.00962375,1
2904,1025.57,-2327.34,2812.01,1.0112,0.990004,0.993264,0.982539,1.37877,-0.060463,0.0124319,1
2905,1394.47,-2905.42,3691.83,1.26432,1.03496,1.00255,0.990731,0.988752,-0.155639,0.0036246,1
2906,2403.16,-3811.29,6099.9,1.01324,0.992275,0.985239,0.973646,1.22736,0.0418671,-0.00753286,1
2907,1282.39,3713.52,-2968.73,1.00747,0.986162,1.00763,0.938026,0.889175,0.109497,0.00528933,1
2908,424.678,1118.68,-1038.12,1.03379,0.982649,0.99515,0.994318,0.838116,0.114366,0.0158353,1
2909,497.698,1310.43,-1201.53,0.87962,1.03578,1.00737,0.973283,1.01189,-0.109813,-0.0147239,1
2910,1620.18,4788.47,-3622.85,1.20384,1.01572,1.00724,1.00752,1.14583,0.244837,0.00189534,1
2911,317.676,-764.336,807.616,0.796863,1.00364,0.988589,0.993913,0.709109,0.252823,-0.0100632,1
2912,540.534,1424.12,-1295.09,1.07181,1.00149,0.996884,0.988708,0.984343,-0.164781,-0.0088654,1
2913,42553.5,149187,-73073.6,1.06012,0.987241,0.998155,0.987165,1.15457,-0.0193673,-0.00151518,1
2914,428.416,1123.88,-1042.8,0.713547,1.04103,0.995448,1.02356,0.824695,-0.121385,-0.0158178,1
2915,67367.9,165631,-87125,1.1553,0.985502,0.997093,0.957397,1.44278,-0.0510526,-0.000401953,1
2916,923.035,2612.05,-2207.83,1.02418,1.0093,0.987123,0.9906,0.764069,0.204983,0.00415332,1
2917,1152.15,-2432.58,2979.76,0.39175,1.02118,0.998548,1.00519,1.21798,-0.0771364,0.00885123,1
2918,539.678,1426.72,-1297.7,1.10587,0.956576,1.00625,1.06592,1.14577,-0.0528334,-0.0258628,1
2919,234.323,604.769,-581.066,1.02369,0.98974,1.01271,1.02556,1.2213,0.104892,0.0309249,1
2920,1783.72,-3216.79,4526.07,0.665535,0.981786,0.993279,1.02227,0.928626,0.0250804,-0.0167982,1
2921,4047.01,-4942.64,9222.86,0.671175,1.01422,0.991089,1.03701,0.929478,0.0467785,-0.00385267,1
2922,3728.6,-4229.31,8223.74,0.963102,1.01216,0.998788,0.983061,0.923449,0.0281261,-0.00696417,1
2923,1589.6,-2931.61,3897.51,1.08349,1.01481,1.00043,0.994441,1.10792,0.370723,-0.0013336,1
2924,455.654,-1072.19,1160.3,1.09961,0.981189,1.00914,1.01711,1.14735,0.325204,-0.00518155,1
2925,1778.66,-3231.19,4515.59,1.18543,0.993001,1.01278,0.994866,0.92238,-0.0823748,0.00504394,1
2926,3281.46,-5385.88,9962.36,1.21145,0.985062,0.99719,1.01365,1.17498,0.111315,-0.00208031,1
2927,839.511,-1898.68,2207.47,1.10061,0.996342,0.994495,1.01169,1.32313,-0.11332,0.00815304,1
2928,1784.14,-3513.6,4967.18,1.02208,0.999382,0.996765,0.989462,1.15074,-0.098701,0.0043136,1
2929,90746.5,-33983.5,112357,1.00162,0.98044,0.983904,1.01525,1.12762,0.126835,-0.000128871,1
2930,1560.74,4322.82,-3296.04,0.749922,0.986557,0.991053,0.978964,0.973029,-0.139465,-0.00349455,1
2931,685.326,1836.86,-1623.63,1.24015,0.987095,0.978419,1.01465,1.08239,-0.0815583,-0.0141607,1
2932,110355,20686.5,31349.7,0.995769,0.980227,0.989069,1.02811,0.888743,0.0406252,-0.000103324,1
2933,304.932,786.139,-746.045,0.973486,1.00167,1.00629,1.02904,0.808416,-0.165316,-0.0155512,1
2934,4284.32,13948.2,-7161.93,0.826072,1.01457,0.990602,0.99445,1.12185,-0.0259623,-0.00630503,1
2935,193.714,-482.142,498.447,0.589154,0.968113,0.997636,1.00045,1.06782,-0.245917,0.0158439,1
