run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,impact_valid
226,5.35904,-19.1326,-1.66293,0.732979,1.01065,0.996752,0.967649,0.99803,0.208441,0.000146918,0,0,1
227,23.6038,-86.6302,-10.5749,1.15799,1.01425,1.0053,0.988772,0.807374,0.102548,-0.00089519,0,0,1
228,29.7558,-107.641,10.2024,0.760702,1.00047,0.994663,0.995107,0.88041,-0.0557506,0.00165639,0,0,1
229,4.2121,-14.9253,-1.04613,0.806827,0.983266,0.99953,1.00596,1.12707,0.191961,0.00127457,0,0,1
230,144.67,-705.772,-271.189,1.31342,0.981712,0.989821,0.998607,0.745523,-0.078534,0.00141012,0,0,1
231,16.4849,59.4116,4.66502,0.946037,1.03078,0.989611,0.968728,0.522068,-0.075853,6.12706e-05,0,0,1
232,5.52459,19.6657,1.47251,1.28468,0.990616,1.0034,1.0144,1.24456,-0.170592,-0.000566034,0,0,1
233,4.66831,-16.7102,-1.73382,1.23239,0.995955,1.02047,0.965659,1.19701,0.279946,-0.000690956,0,0,1
234,14.3648,51.2372,3.92656,1.22486,0.969895,1.00627,0.914077,0.9594,-0.0799839,6.4184e-05,0,0,1
235,52.3638,-189.86,19.1856,0.96256,0.981677,1.00372,1.00335,1.36488,-0.0357358,0.00100445,0,0,1
236,3.68832,-13.1044,-1.22766,1.38173,0.983082,1.01319,1.00624,1.11824,0.287267,0.000232277,0,0,1
237,13.0993,-46.5502,-0.660097,0.953356,1.00555,0.974545,1.00234,1.0944,0.015764,0.00127317,0,0,1
238,6.18863,-22.2322,-2.35917,0.698956,0.994342,1.0063,0.977995,1.32542,0.239603,-0.000949295,0,0,1
239,9.18384,-32.7856,-2.34018,1.28495,1.00123,0.976457,0.996002,1.10727,0.112137,0.000274785,0,0,1
240,4.54054,-16.1049,-0.727172,1.16308,1.0105,1.0049,0.987509,1.00749,0.115456,0.00232718,0,0,1
241,17.4733,-62.9445,-6.03409,1.02608,0.988815,1.00494,0.996105,1.20951,0.0912557,-0.000454542,0,0,1
242,8.37899,30.0652,3.05699,1.11698,0.973894,1.01176,0.988674,0.967061,-0.177588,0.000783212,0,0,1
243,12.7855,46.2914,4.92217,1.10166,1.01316,1.00175,0.989312,1.35373,-0.136175,0.000766219,0,0,1
244,8.15595,29.04,1.67539,1.07482,0.993727,0.992796,0.987773,1.05196,-0.0961359,-0.000746448,0,0,1
245,5.84038,20.716,1.14975,0.928038,0.996621,1.00914,0.977191,1.18447,-0.117868,-0.0012622,0,0,1
246,13.1655,-46.8327,0.504964,0.667031,1.01505,0.993928,1.01241,1.34556,-0.0117879,0.00171884,0,0,1
247,9.09212,-32.7997,-3.29991,1.12348,1.0173,0.993415,1.00238,1.10427,0.168529,-0.000659755,0,0,1
248,13.3558,48.066,4.59429,0.72024,0.982183,1.00453,0.974984,0.96522,-0.1134,0.000502573,0,0,1
249,2.82913,10.0884,1.13091,0.72602,1.00521,0.992975,0.997041,1.25567,-0.414957,-6.17806e-06,0,0,1
250,30.5388,109.687,-7.364,1.11222,1.02394,1.00744,0.971761,1.20387,0.0350797,-0.00126845,0,0,1
251,17.4442,62.2701,3.47239,0.960842,0.993862,0.993746,1.01868,0.614674,-0.048215,-0.000289966,0,0,1
252,9.89474,35.2847,2.23761,1.17229,0.98943,0.993453,1.03197,1.14611,-0.0906878,-0.00040964,0,0,1
253,12.9441,46.9419,5.2683,1.06208,1.01462,1.01643,1.06209,1.25432,-0.14419,0.000943244,0,0,1
254,4.70549,16.8362,1.68446,1.22112,1.00586,1.00541,0.99496,0.740017,-0.267784,0.000399397,0,0,1
255,36.0506,-132.461,-16.0445,1.37561,1.00822,0.989277,0.993976,0.95857,0.069484,-0.000617628,0,0,1
256,2.80831,-9.91212,-0.707485,0.826076,0.968054,0.991812,0.979349,1.07835,0.253455,0.00247593,0,0,1
257,25.5869,-91.6374,-6.82198,1.20215,0.998504,1.01736,1.00534,0.814008,0.0466397,-5.48272e-05,0,0,1
258,29.2648,104.594,-4.52056,1.18858,1.00463,1.00454,1.04972,0.390759,0.0225527,-0.00106144,0,0,1
259,5.00009,-17.7457,-1.42244,0.880152,0.973558,1.01447,1.00963,1.01933,0.196708,0.000365403,0,0,1
260,14.3678,-51.9876,-5.72784,0.889178,0.980508,1.00281,1.03784,0.907479,0.131448,-0.000897131,0,0,1
261,4.99812,-17.7421,-1.04639,1.26602,0.992535,0.996192,1.00961,0.891625,0.142534,0.00144702,0,0,1
262,116.976,-817.506,404.701,1.00612,1.047,1.00047,1.06043,0.885632,0.099836,-0.00173495,0,0,1
263,5.34738,19.0929,1.90348,0.993084,0.970561,1.00218,1.05244,1.00643,-0.242679,0.00058903,0,0,1
264,14.5877,-51.8252,-1.04542,0.8111,1.00407,0.997983,1.02939,1.0989,0.0199987,0.000996612,0,0,1
265,53.3599,197.239,-24.1086,1.04566,0.998525,0.997656,1.02977,1.30693,0.0480361,-0.00123327,0,0,1
266,30.522,110.624,-10.5324,0.91933,0.998952,1.01624,1.00159,0.700993,0.0534996,-0.00158065,0,0,1
267,6.99083,24.8682,1.74474,1.00204,0.989086,1.00885,1.00386,1.13221,-0.132087,-0.00046353,0,0,1
268,7.57636,26.9313,1.32737,1.2343,1.0054,1.01243,0.969878,0.608256,-0.0851708,-0.00107713,0,0,1
269,5.51628,-19.58,-0.980974,1.08373,0.995564,0.98979,0.993346,0.823998,0.112552,0.00163332,0,0,1
270,29.1542,105.263,9.91265,0.873244,0.98153,0.989696,0.959819,1.20627,-0.0558345,0.000284117,0,0,1
271,38.8885,-140.369,-13.4886,0.977391,0.979614,1.00081,1.03669,0.722366,0.0441131,-0.00025887,0,0,1
272,12.1463,43.4797,2.50932,1.45035,1.04114,0.999682,1.0092,1.31427,-0.0694141,-0.000477637,0,0,1
273,36.2562,128.693,2.32187,0.820383,0.983667,1.00006,1.00437,0.434558,-0.00735939,-0.000399399,0,0,1
274,19.7182,73.7532,10.5204,0.9173,1.01401,1.00541,0.993249,0.852452,-0.179068,0.0019867,0,0,1
275,5.17485,18.3773,1.06401,1.33032,0.998569,1.00473,1.00974,1.27081,-0.135425,-0.0014144,0,0,1
276,7.5544,-26.7143,-0.153249,1.26625,0.988468,1.01291,1.01152,0.700624,0.00969982,0.0023315,0,0,1
277,10.7262,-38.5842,-3.82406,0.848483,1.01457,1.01436,0.974967,0.806184,0.142831,-0.000615436,0,0,1
278,10.1316,-35.9087,-1.70948,0.75187,0.980531,0.997593,0.982298,1.25388,0.0649921,0.000770197,0,0,1
279,40.9589,-149.845,-16.8799,1.39369,1.01923,0.987424,1.02144,0.945978,0.054303,-0.000425006,0,0,1
280,3.94146,14.0213,0.954429,1.1003,1.02797,0.99143,1.01274,0.998231,-0.195202,-0.00181255,0,0,1
281,48.8944,-178.894,21.1239,1.2824,0.970251,1.01345,0.999698,1.12604,-0.0491749,0.0012676,0,0,1
282,25.1568,-89.6502,5.21775,0.868707,0.985627,1.01581,1.01414,0.609155,-0.0354591,0.00137331,0,0,1
283,36.665,131.57,11.1092,1.02789,0.955489,0.984028,0.985761,0.717415,-0.0381842,0.000133222,0,0,1
284,11.6966,41.8766,3.27287,0.768964,0.981897,0.985773,1.04797,0.70578,-0.100425,4.82085e-05,0,0,1
285,7.21939,-25.896,-2.50641,1.15972,1.00279,0.991471,1.0124,1.6673,0.191157,-0.000507423,0,0,1
286,8.43321,29.8872,0.985714,1.36695,0.994005,1.00375,1.00553,1.18115,-0.0514481,-0.00139359,0,0,1
287,5.99067,-21.4397,-2.01326,0.893431,0.995446,1.00481,1.01235,0.933425,0.210693,-0.000359425,0,0,1
288,3.64422,-12.9586,-1.20305,0.949036,0.987033,1.00994,1.01752,1.20046,0.287154,0.00033968,0,0,1
289,7.09495,25.2968,1.74467,1.01254,1.01622,1.00203,0.993218,0.52,-0.13025,-0.000556169,0,0,1
290,12.1384,43.1842,-1.64871,1.11805,0.967567,0.995463,1.02932,0.822956,0.0440601,-0.00233137,0,0,1
291,24.2357,89.2241,11.0972,0.979502,1.02649,1.00386,0.998288,0.846635,-0.101245,0.000884221,0,0,1
292,4.96928,-17.6627,-1.05599,0.993045,1.01066,0.99683,1.01126,1.1004,0.146087,0.00147984,0,0,1
293,18.6287,66.7146,4.03188,1.02461,1.03645,1.0024,1.00462,1.12591,-0.0497418,-0.000225876,0,0,1
294,6.08325,-21.631,-1.1951,1.11121,1.00662,0.997413,0.993533,0.859223,0.116006,0.00124613,0,0,1
295,6.41832,-23.1842,-2.6025,1.20838,1.01039,0.991928,0.996802,1.0326,0.25146,-0.00115041,0,0,1
296,42.3094,159.652,21.7202,0.9205,0.998693,0.992304,1.00946,1.08057,-0.121713,0.00154492,0,0,1
297,34.8888,130.566,18.3752,1.16969,1.00632,0.981531,0.983153,1.08702,-0.108959,0.00123671,0,0,1
298,44.9889,-160.937,-10.0963,0.995338,0.996958,0.990976,0.992273,1.11702,0.0231685,3.92956e-05,0,0,1
299,65.1027,232.816,13.6877,0.924328,0.981326,1.00255,0.948176,1.15082,-0.0140968,-4.98467e-05,0,0,1
300,4.82429,-17.1774,-1.28694,0.895084,1.01014,1.0144,1.00219,0.813801,0.188711,0.000786179,0,0,1
301,16.2507,59.393,6.87951,1.05542,1.01055,0.981651,1.00988,0.520996,-0.129544,0.000946368,0,0,1
302,11.9535,43.4812,5.26289,1.12012,0.996095,1.00229,1.04721,1.08226,-0.174165,0.00131644,0,0,1
303,60.1436,215.932,-9.20977,0.676916,1.04136,1.00005,0.968817,0.869127,0.0111822,-0.000533913,0,0,1
304,4.92112,-17.5393,-1.27333,0.672961,1.02916,0.998579,1.04168,1.03626,0.180049,0.00100962,0,0,1
305,9.27012,33.1865,2.59563,0.758606,1.0192,0.991166,0.995753,1.22837,-0.121683,-9.01415e-05,0,0,1
306,3.62078,12.7995,0.676372,0.835043,0.99851,1.01306,1.05036,1.15302,-0.156229,-0.00260803,0,0,1
307,9.52213,33.8068,2.01755,1.01845,0.971562,0.989038,1.04257,1.12376,-0.086961,-0.000522733,0,0,1
308,4.94073,17.5216,0.789332,1.00784,1.0069,1.00983,1.0165,1.23322,-0.107616,-0.00207098,0,0,1
309,47.1756,167.746,-4.25448,1.07073,0.983166,0.999789,1.00617,1.10802,0.00802735,-0.000545946,0,0,1
310,31.1655,113.995,13.5996,0.761241,0.984518,0.990648,0.99493,1.02932,-0.0748098,0.000637448,0,0,1
311,8.13412,28.8243,1.45483,1.26369,0.971029,0.995978,1.03288,1.05967,-0.082609,-0.000913941,0,0,1
312,11.2634,41.136,5.12905,1.03888,0.990373,0.983905,0.985547,0.730365,-0.19503,0.00153207,0,0,1
313,162.327,620.798,66.771,1.04276,1.00672,1.01355,0.944113,1.09515,-0.044474,0.000612671,0,0,1
314,48.06,-175.799,-20.3372,1.13073,0.997521,0.999069,0.998309,1.07355,0.0484568,-0.000412357,0,0,1
315,21.0488,-76.1049,7.02036,1.08591,0.993382,0.98608,0.984653,0.81743,-0.0744154,0.00226514,0,0,1
316,25.301,91.3743,9.78477,1.13147,0.95443,1.00903,1.0209,0.93057,-0.0737722,0.000523164,0,0,1
317,18.2039,65.7629,6.8991,1.06992,0.913652,0.994339,0.990746,0.686152,-0.0972655,0.000666045,0,0,1
318,75.6238,269.462,-2.53549,1.15762,0.982543,0.985707,0.986736,1.03696,0.00183829,-0.000289488,0,0,1
319,12.9425,47.0607,5.01356,1.00234,1.02936,0.993151,0.959998,0.896467,-0.137719,0.00077017,0,0,1
320,11.2009,39.6833,0.562422,0.972088,0.966129,0.99044,1.05891,0.995911,-0.0173216,-0.00139595,0,0,1
321,3.54642,-12.6141,-1.08001,1.1347,0.993381,1.00257,1.00357,1.13535,0.268302,0.000885057,0,0,1
322,7.24218,-25.7275,-0.967643,1.03219,1.00739,0.988359,1.03052,0.904081,0.0684354,0.0015732,0,0,1
323,8.79474,-31.2163,-1.99116,0.858962,0.978774,1.00967,1.04581,0.810796,0.0992359,0.000436812,0,0,1
324,42.3968,-154.983,17.07,1.17001,1.02309,1.02755,0.975257,1.31058,-0.0492227,0.00133831,0,0,1
325,23.5339,-84.0237,-4.69593,0.590745,1.01522,0.982071,0.989063,1.0131,0.0376876,0.000212685,0,0,1
326,5.5056,-19.6936,-1.86539,0.868675,0.996021,0.988286,1.04434,0.903918,0.227583,-0.000280695,0,0,1
327,75.0367,270.539,24.7579,1.1016,0.952727,1.01634,0.926263,1.00839,-0.0204628,0.000106814,0,0,1
328,46.3611,174.276,-23.8678,1.0403,0.985362,1.00489,0.956359,0.941515,0.0763623,-0.00180146,0,0,1
329,278.11,-3798.19,1029.46,0.780149,1.00608,1.01315,1.01617,0.7924,0.0389409,-0.000670283,0,0,1
330,20.1453,72.0615,4.52332,1.52316,1.00256,0.990162,1.01919,0.881075,-0.0485837,-0.000148625,0,0,1
331,3.29194,11.8655,1.47874,1.4041,1.02426,0.99604,0.976949,0.914132,-0.43513,0.00121963,0,0,1
332,174.776,-786.201,267.273,1.24346,0.997928,1.00736,0.984544,1.1179,0.113057,-0.00179289,0,0,1
333,17.6613,62.6161,-0.794915,1.1023,0.989735,1.00867,1.01499,0.990077,0.0101917,-0.00125464,0,0,1
334,24.4809,-88.9348,-10.1215,1.22935,0.97265,1.01052,1.00899,1.32911,0.0867929,-0.000701025,0,0,1
335,6.16166,22.2919,2.46589,1.00966,1.03266,1.00537,1.0144,0.787016,-0.25333,0.00104217,0,0,1
336,7.95201,-28.8387,-3.46857,0.990189,1.00627,1.0019,0.985568,0.951734,0.236652,-0.00153032,0,0,1
337,8.22318,-29.1928,-1.18389,0.774627,1.00181,1.00388,0.970834,0.738511,0.065731,0.00122777,0,0,1
338,5.25163,-19.0226,-2.01059,0.986065,1.05458,0.979608,1.0444,1.09948,0.267998,-0.000527153,0,0,1
339,8.08598,-28.7316,-1.1351,1.02951,1.01738,0.990649,0.935254,1.08093,0.0658658,0.00134715,0,0,1
340,21.8067,-80.2253,-9.93771,0.956739,1.03631,1.00977,0.981702,0.893618,0.110805,-0.000952989,0,0,1
341,11.5999,-41.8971,-4.5579,0.863509,0.991269,1.01283,1.01678,1.09358,0.15307,-0.000951775,0,0,1
342,127.479,-480.27,188.723,1.43727,1.04527,1.01087,0.974905,1.10074,0.0809033,-0.0013389,0,0,1
343,4.50177,16.0609,1.40552,0.749349,1.00027,0.997752,1.02083,1.37149,-0.236683,-0.000321695,0,0,1
344,3.56474,-12.7366,-1.36798,1.4008,1.00047,0.997798,0.986422,1.0237,0.348167,-0.000391165,0,0,1
345,5.72623,-20.5594,-1.78002,0.917592,1.04857,1.01234,0.987243,1.15513,0.197483,0.00014896,0,0,1
346,7.02652,25.4531,2.8742,0.895433,1.02181,1.00001,1.07697,0.989043,-0.237497,0.00118081,0,0,1
347,10.0257,-35.9131,-3.03602,1.17273,1.00749,1.01128,1.02071,0.85635,0.124756,-0.000196609,0,0,1
348,7.43891,26.6706,2.40498,1.25174,1.01563,0.992538,1.00974,1.22551,-0.170614,0.000214982,0,0,1
349,4.32539,15.4447,1.47929,1.14828,0.989633,1.00328,0.984931,0.866955,-0.268775,0.000116632,0,0,1
350,238.853,936.764,-20.9136,1.13767,0.995472,0.993657,1.01642,1.54573,-0.0566197,0.000851643,0,0,1
351,27.3152,-99.736,-11.6851,0.922299,0.994064,0.99595,0.982643,1.03812,0.0830093,-0.000686793,0,0,1
352,84.9673,-322.714,-37.9443,1.07238,0.983756,1.0014,0.959276,0.961127,0.0744419,-0.00100125,0,0,1
353,7.02273,-24.9231,-0.926877,0.900668,1.00224,0.99876,1.05143,0.835201,0.0685042,0.00160374,0,0,1
354,7.99574,28.375,1.51176,1.19968,0.967404,1.00693,0.970629,0.694249,-0.0882656,-0.000813023,0,0,1
355,2.45726,8.69605,0.869372,0.898123,0.957937,1.00483,0.990141,1.00865,-0.394345,-0.00088359,0,0,1
356,21.0099,75.4795,6.23588,1.02799,0.999302,0.992512,0.996201,0.842214,-0.0639961,0.000155852,0,0,1
357,339.141,1382.7,-211.965,0.982913,1.01808,0.992989,1.02244,0.761412,-0.0537829,0.000833883,0,0,1
358,2.8171,9.96616,0.869062,0.877734,0.979287,1.01305,1.01088,0.826911,-0.311141,-0.00137956,0,0,1
359,5.54788,-19.6264,-0.97705,0.461041,0.970832,0.994967,0.967407,0.818521,0.110157,0.00153442,0,0,1
360,19.9086,-74.8693,-10.847,1.36193,1.01382,1.00397,1.00392,1.06763,0.227774,-0.00277736,0,0,1
361,1419.54,-8601.01,-5043.26,0.927887,1.0248,1.00239,1.02983,0.806164,-0.00773789,0.000135731,0,0,1
362,35.8491,-128.1,6.45644,1.10969,1.00646,1.00628,1.02794,0.90196,-0.0223821,0.000937347,0,0,1
363,13.8082,49.5287,4.07931,1.37728,1.01183,0.996402,1.01683,0.923932,-0.0922668,0.000139661,0,0,1
364,29.666,106.907,8.66028,1.13829,1.02731,1.00419,0.976715,1.16747,-0.0450488,9.86438e-05,0,0,1
365,392.723,-1540.29,-88.5939,0.564446,1.02918,0.970949,1.03639,0.710068,-0.0402494,0.000793223,0,0,1
366,11.2619,39.9609,2.02597,1.05568,0.972293,1.00118,0.975128,0.803651,-0.0630001,-0.000592086,0,0,1
367,11.8168,-42.5328,-3.49266,0.898808,1.02351,0.980133,1.05257,1.10725,0.107711,-0.000105025,0,0,1
368,9.40942,-33.4254,-0.948086,0.638182,1.01652,1.01196,0.960248,0.998278,0.0408916,0.00136377,0,0,1
369,42.0801,-149.02,-2.51413,1.0214,0.974908,0.993996,1.04614,1.10321,0.00620816,0.000345937,0,0,1
370,8.03259,-28.9805,-3.25764,1.20609,0.987186,1.01212,0.996893,0.922144,0.213743,-0.00125387,0,0,1
371,5.64964,20.3309,2.28527,1.34256,0.985747,1.0005,1.05651,0.969129,-0.275356,0.00125341,0,0,1
372,3.05508,-10.9078,-1.09173,0.876935,1.03,1.0015,0.974393,1.01104,0.347018,0.000695461,0,0,1
373,5.30838,18.8784,1.17525,1.12668,1.01532,0.987095,1.02034,0.877882,-0.145438,-0.00130431,0,0,1
374,11.1699,39.8481,2.11279,0.987025,1.03695,1.00498,1.03407,1.41726,-0.067544,-0.000634762,0,0,1
375,26.8518,-98.6021,-12.0674,1.25158,1.00965,1.00925,1.02544,0.902958,0.0919592,-0.000823777,0,0,1
376,4.76686,-16.9178,-0.931621,0.925973,1.0069,1.00608,0.992271,0.960504,0.136998,0.00173698,0,0,1
377,16.905,-59.9459,-1.17594,0.969149,0.960952,0.99452,1.07003,1.38036,0.0168153,0.000819537,0,0,1
378,14.0153,50.2559,4.56451,0.800323,0.967923,0.996369,0.98421,1.02385,-0.101206,0.000371015,0,0,1
379,39.6345,143.278,-9.90646,0.98135,1.037,0.990686,1.0179,1.00576,0.0290242,-0.00103049,0,0,1
380,5.41239,-19.4052,-1.86131,0.730969,1.01374,0.983708,1.00569,1.0963,0.233066,-0.00022442,0,0,1
381,11.7448,-41.9256,-2.79073,1.36775,0.996011,0.998694,0.991648,1.1008,0.0833782,0.000226562,0,0,1
382,9.54552,34.683,3.9545,0.870035,1.01227,0.993081,0.978561,0.88297,-0.192333,0.00116497,0,0,1
383,5.27316,-18.8697,-1.59165,0.907927,1.03523,1.00305,0.981571,0.474767,0.202992,0.00035567,0,0,1
384,8.87478,31.5644,1.8069,0.954825,0.967796,1.02454,1.0076,1.00129,-0.0863489,-0.000566205,0,0,1
385,18.624,66.1407,-0.333477,0.925721,0.948626,1.00339,1.00134,0.878296,0.00377175,-0.00104678,0,0,1
386,7.92159,28.5544,3.12581,0.998289,1.00165,1.00466,1.00681,1.10795,-0.207022,0.00105311,0,0,1
387,20.1608,-72.1289,3.5001,1.25137,1.03161,0.991713,1.02863,1.03841,-0.0372162,0.00166352,0,0,1
388,71.5653,262.215,-30.9231,0.795553,0.980221,1.00396,1.03037,0.878475,0.0325022,-0.000851579,0,0,1
389,13.342,47.7552,3.43932,1.20479,1.00745,1.01196,0.947535,1.10344,-0.080754,-6.61402e-05,0,0,1
390,17.2943,61.3294,2.05609,1.13163,0.991278,1.01472,1.03676,1.20544,-0.0277017,-0.000613796,0,0,1
391,5.53994,-19.7611,-1.63038,1.05125,1.01355,0.998303,0.966873,1.23108,0.191741,0.000309498,0,0,1
392,9.10169,32.4417,1.82773,0.801744,1.01176,0.997285,0.988126,1.02156,-0.0860365,-0.000695915,0,0,1
393,21.2707,-76.4375,-6.57108,0.734093,1.01885,1.00765,1.0275,0.804821,0.0663073,-0.00020647,0,0,1
394,5.738,-20.3532,-1.37185,0.91192,0.96613,1.00691,0.991585,0.808836,0.147755,0.000717353,0,0,1
395,26.715,95.1778,-4.60845,1.16738,0.973584,1.00134,0.954142,0.85331,0.0273143,-0.00118882,0,0,1
396,8.47367,30.2038,1.82785,0.909679,1.02253,0.996295,0.991166,0.87457,-0.0982744,-0.000677128,0,0,1
397,6.08082,21.5618,1.10451,1.05432,0.992446,1.00195,1.02262,1.15076,-0.105378,-0.00136087,0,0,1
398,5.76807,20.6666,2.03643,1.35906,1.00453,0.994683,1.02445,0.564645,-0.229143,0.000467644,0,0,1
399,20.0291,71.2612,3.80777,0.9843,0.972424,1.01018,0.959644,1.05363,-0.039568,-0.000250076,0,0,1
400,5.84275,20.7564,0.966322,0.824606,1.02472,1.01645,1.03005,1.26974,-0.0987116,-0.00164805,0,0,1
401,20.3183,72.0722,-0.449624,0.622879,0.993589,1.00405,0.990709,1.19506,0.00439744,-0.00102244,0,0,1
402,15.5465,55.3733,2.63914,1.01668,0.994089,0.996348,0.98758,1.04368,-0.0449879,-0.000476082,0,0,1
403,19.1819,68.6449,4.54658,1.25604,0.995229,0.998431,1.02226,1.33603,-0.0533797,-9.74839e-05,0,0,1
404,5.76788,20.5634,1.56276,1.0105,1.0015,1.00414,1.01998,1.28379,-0.169127,-0.000480358,0,0,1
405,18.0213,64.9474,6.11453,0.957704,0.978798,0.987754,1.01627,1.05354,-0.0868187,0.000400019,0,0,1
406,140.329,513.59,-53.855,0.977533,1.0128,1.00659,0.982575,0.79579,0.013569,-0.000382677,0,0,1
407,4.44684,-15.9204,-1.66452,1.03618,0.999254,1.01413,1.02194,1.08049,0.292876,-0.000656105,0,0,1
408,169.43,610.086,36.8213,0.937879,0.999174,0.998431,1.05406,1.03896,-0.00552965,-1.97203e-05,0,0,1
409,3.57924,-12.7693,-1.27374,0.74939,0.98519,0.989505,1.02276,0.875632,0.319701,3.09879e-05,0,0,1
410,412.909,-2360.12,1332.8,1.13124,1.0081,1.02077,1.01579,1.10986,0.0375415,-0.000606456,0,0,1
411,13.3191,47.6008,3.09109,0.993663,1.01057,1.00894,0.960635,1.14053,-0.0722005,-0.000223015,0,0,1
412,5.45042,-19.3807,-1.17056,1.27057,1.00103,0.989251,0.998533,1.12704,0.138804,0.00125505,0,0,1
413,50.8225,-189.492,-25.1779,0.906519,1.01585,0.993202,1.00176,1.01257,0.0647922,-0.000690854,0,0,1
414,9.55763,34.2071,2.58279,0.753205,1.02024,0.99017,0.946196,1.41528,-0.114118,-0.000157447,0,0,1
415,18.0651,64.1309,2.21077,0.849761,0.975137,1.00812,0.969588,0.91455,-0.0275139,-0.000561529,0,0,1
416,4.71136,-16.823,-1.5637,0.662159,0.996371,1.01027,0.939315,0.885766,0.245033,-9.22877e-05,0,0,1
417,2.33908,-8.30468,-0.871192,0.700702,0.991699,1.00594,1.00367,0.922756,0.42484,0.00104911,0,0,1
418,19.9107,70.6227,0.484282,0.842122,0.978923,1.00927,0.977471,1.03737,-0.00490515,-0.000857435,0,0,1
419,7.81132,-27.741,-0.927385,1.63915,1.01803,0.988063,0.977021,1.08253,0.0571323,0.00159423,0,0,1
420,2.2045,-7.81731,-0.755543,0.879827,1.01115,1.00293,1.00042,0.980752,0.398356,0.0021955,0,0,1
421,3.56362,-12.7937,-1.27968,0.609925,1.0408,0.997961,1.01354,0.72346,0.319149,0.000301469,0,0,1
422,8.6962,-31.0652,-2.36594,0.876244,1.0047,0.99161,0.963995,1.0263,0.125187,0.000139132,0,0,1
423,24.1855,-90.1097,-12.5394,1.2608,1.03108,1.00307,1.017,1.00536,0.138631,-0.00148579,0,0,1
424,4.26767,15.2337,1.61825,1.02134,0.972833,1.00794,1.02356,1.14465,-0.304512,0.000756114,0,0,1
425,10.494,-37.4826,-2.69227,0.847448,1.01086,0.986473,1.00217,1.33289,0.100613,0.000190411,0,0,1
426,11.6105,-41.2849,-1.9627,0.545974,0.999377,1.0049,0.969243,0.733944,0.0580928,0.000664802,0,0,1
427,5.56335,19.8357,1.49203,0.761156,1.00707,0.992451,1.00009,1.05307,-0.172662,-0.000617247,0,0,1
428,452.807,-1712.42,-135.458,0.972839,1.00583,0.995469,0.959883,0.646675,0.0196883,-0.000280064,0,0,1
429,3.69137,-13.0829,-1.0029,0.904626,0.990705,1.01284,0.957503,0.990904,0.229424,0.00123433,0,0,1
430,17.9306,64.3007,-3.92548,1.06684,0.991575,0.985998,1.0207,0.75384,0.0523369,-0.00202282,0,0,1
431,15.58,55.404,-1.81738,0.834891,0.963251,0.990699,0.990764,0.942045,0.0302401,-0.00174628,0,0,1
432,11.8191,42.8044,4.04023,0.822054,1.05225,0.998246,1.01007,1.11248,-0.12587,0.000404627,0,0,1
433,15.4918,54.8674,0.382325,1.29117,0.986629,1.00384,1.0117,0.595082,-0.00630378,-0.00112185,0,0,1
434,5.38828,19.2664,1.77544,1.0232,0.989557,0.99153,1.01897,1.16212,-0.223033,0.000167292,0,0,1
435,5.52684,19.6247,0.59579,1.04143,1.01693,1.0018,1.00569,0.461474,-0.0667866,-0.0024234,0,0,1
436,108.611,423.37,-11.9311,1.11836,1.04825,1.00325,0.948943,0.694514,0.110546,-0.00222752,0,0,1
437,9.24724,-33.2247,-3.25238,0.954314,1.00348,0.999018,1.0116,0.975024,0.159808,-0.00059524,0,0,1
438,8.10459,-29.2179,-3.22338,0.974987,0.997193,1.00465,1.00111,1.14242,0.206758,-0.00111329,0,0,1
439,26.9346,97.5653,-9.13435,1.22432,0.992618,1.01186,0.995423,0.886648,0.0589009,-0.00175916,0,0,1
440,4.56647,-16.388,-1.73824,0.748405,1.02256,1.0049,0.953363,0.962929,0.291874,-0.000601575,0,0,1
441,18.1193,-65.6964,-7.38117,0.841649,0.982223,1.02198,0.999039,0.94846,0.109938,-0.000830443,0,0,1
442,5.24512,-18.7446,-1.72263,0.908828,1.01868,1.01282,0.983943,0.791511,0.224134,-8.50594e-05,0,0,1
443,5.77466,-20.472,-0.977046,0.482189,0.956535,1.00074,1.04353,0.966166,0.101923,0.00146018,0,0,1
444,22.0694,82.6361,11.9703,0.88963,1.02997,0.998028,1.00882,0.987353,-0.171443,0.00193637,0,0,1
445,22.6102,-81.9849,-7.9372,0.844741,1.02209,0.990316,1.0417,0.91619,0.075066,-0.000383395,0,0,1
446,15.5709,-55.7765,-4.32089,1.12559,0.998685,0.99468,0.970222,1.03644,0.0782162,-7.7384e-05,0,0,1
447,62.0261,227.309,25.3386,0.924892,1.00177,0.984555,1.01107,1.16832,-0.0351323,0.000272819,0,0,1
448,9.61284,-34.4566,-3.47894,1.25223,0.948287,0.980764,0.99808,1.30661,0.160754,-0.000755681,0,0,1
449,6.05901,-21.5595,-1.43262,1.42067,1.00088,1.00887,1.02708,1.27684,0.140232,0.000781753,0,0,1
450,7.21043,25.7736,2.07489,0.994954,1.00467,1.00479,0.989634,1.33371,-0.152924,-9.06669e-05,0,0,1
451,7.28174,-25.9953,-2.39057,0.957247,0.982872,1.01922,1.0506,0.988567,0.174229,-0.000399337,0,0,1
452,54.231,-196.703,-21.0541,0.857518,0.975737,1.00824,0.990963,0.711814,0.0375585,-0.000288418,0,0,1
